taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Species	GTDB-tk Lineage	ANI Cluster ID	ANI Cluster Type	IMG Release/Pipeline Version	IMG Submission ID	GOLD Analysis Project ID	GOLD Analysis Project Type	GOLD Sequencing Project ID	GOLD Study ID	Add Date	Assembly Method	Comments	Funding Agency	High Quality	Has Coverage	Is Public	NCBI Taxon ID	Release Date	Strain	Submission Type	User Access	Alternative Contact Email	Alternative Contact Name	Alternative2 Contact Emails	Alternative2 Contact Names	Contact Email	Contact Name	Funding Program	Funding Year	Is Published	PMO Project ID	Pubmed ID	Relevance	NCBI Assembly Accession	NCBI Bioproject Accession	NCBI Biosample Accession	NCBI GenBank ID	Sequencing Depth	Sequencing Method	Sequencing Quality	Sequencing Status	Sequencing Strategy	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Specific Ecosystem	Biotic Relationships	Cell Arrangement	Cell Shape	Culture Type	Cultured	Diseases	Energy Source	Gram Staining	Metabolism	Motility	Oxygen Requirement	Phenotype	Sporulation	Temperature Range	Type Strain	Uncultured Type	Altitude In Meters	Chlorophyll Concentration	Depth In Meters	Elevation In Meters	Geographic Location	Habitat	Isolation	Isolation Country	Latitude	Longhurst Code	Longhurst Description	Longitude	Nitrate Concentration	Oxygen Concentration	pH	Pressure	Salinity	Salinity Concentration	Sample Collection Date	Sample Collection Temperature	Subsurface In Meters	HMP ID	Hospital Visits	Host Gender	Host Name	Medical Record Number	Sample Body Site	Sample Body Subsite	Proportal Ecotype	Proportal Isolation	Proportal Ocean	Proportal Station	Proportal WOA Dissolved Oxygen	Proportal WOA Nitrate	Proportal WOA Phosphate	Proportal WOA Salinity	Proportal WOA Silicate	Proportal WOA Temperature	Genome Size   * assembled	Gene Count   * assembled	Scaffold Count   * assembled	Genome Bin Count   * assembled	CRISPR Count   * assembled	GC Count   * assembled	GC   * assembled	Coding Base Count   * assembled	Coding Base Count %   * assembled	Coding Base Count NP 	Coding Base Count NP % 	CDS Count   * assembled	CDS %   * assembled	RNA Count   * assembled	RNA %  * assembled	rRNA Count   * assembled	5S rRNA Count   * assembled	16S rRNA Count   * assembled	18S rRNA Count   * assembled	23S rRNA Count   * assembled	28S rRNA Count   * assembled	tRNA Count   * assembled	Other RNA Count   * assembled	Unchar Count 	Unchar % 	w/ Func Pred Count   * assembled	w/ Func Pred %   * assembled	w/o function prediction  * assembled	w/o function prediction %  * assembled	Orthologs Count	Orthologs %	Paralogs Count	Paralogs %	Revised Count 	Revised % 	Fused Count 	Fused % 	Fusion Component Count 	Fusion component % 	COG Count   * assembled	COG %   * assembled	KOG Count 	KOG % 	Pfam Count   * assembled	Pfam %   * assembled	TIGRfam Count   * assembled	TIGRfam %   * assembled	Enzyme Count   * assembled	Enzyme %   * assembled	KEGG Count   * assembled	KEGG %   * assembled	Not KEGG Count   * assembled	Not KEGG %   * assembled	KO Count   * assembled	KO %   * assembled	Not KO Count   * assembled	Not KO %   * assembled	MetaCyc Count   * assembled	MetaCyc %   * assembled	Not MetaCyc Count   * assembled	Not MetaCyc %   * assembled	IMG Term Count 	IMG Term % 	IMG Pathwawy Count 	IMG Pathway % 	IMG Parts List Count 	IMG Parts List % 	MyIMG Annotation Count	MyIMG Annotation %	Signal Peptide Count 	Signal Peptide % 	Transmembrane Count 	Transmembrane % 	Horizontally Transferred Count	Horizontally Transferred %	Genome Property Count 	Genome Property % 	Ortholog Group Count	Paralog Group Count	COG Cluster Count   * assembled	KOG Cluster Count 	Pfam Cluster Count   * assembled	TIGRfam Cluster Count   * assembled	IMG Cluster Count	IMG Cluster %	Biosynthetic Cluster Gene Count	Biosynthetic Cluster Gene %	Biosynthetic Cluster Count	Predicted Viruses  * assembled	Estimated Number of Genomes  * assembled	Estimated Average Genome Size  * assembled	Estimated number of genomes - Marker genes average  * assembled	Estimated number of genomes - Marker genes median  * assembled	Estimated number of genomes - Marker genes mode  * assembled	Standard deviation of marker gene counts  * assembled	JGI Project ID / ITS SP ID	ITS AP ID	ITS SP ID	ITS Proposal ID	JGI Data Utilization Status	GPTS Proposal ID	Number of Filtered Reads   * assembled	Number of Mapped Reads   * assembled	% Assembled Reads   * assembled	Total Filtered Bases   * assembled	Total Mapped Bases   * assembled	Average Coverage of Assembled Sequences   * assembled	
3300017448	*Microbiome	Permanent Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	Iron sulfur acid spring bacterial and archeal communities from Banff, Canada, to study Microbial Dark Matter (Phase II) - Paint Pots PPA 5.5 metaG (SPADES assembly)	DOE Joint Genome Institute (JGI)	3300017448	Environmental	Aquatic	Thermal springs	Hot (42-90C)	Acidic	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)		0	0	IMG Annotation Pipeline v.4.15.1	128002	Ga0185299	Metagenome Analysis	Gp0115598	Gs0111485	2017-05-05	MEGAHIT v. MEGAHIT v1.0.3	released per Miranda	E; D; O		Yes	Yes	0	2020-05-05		Reanalysis				jkjarett@lbl.gov; christygrettenberger@gmail.com; brian.hedlund@unlv.edu; tekerm@unisa.ac.za; mostafa@okstate.edu; pfdunfie@ucalgary.ca; rlharris92@gmail.com; shallam@interchange.ubc.ca; rlsimister@gmail.com; tullis@princeton.edu; teske@email.unc.edu; cm13@princeton.edu; shpeura@gmail.com; casoned@ufs.ac.za; mrtz.buck@gmail.com; nravin@biengi.ac.ru; rstepanauskas@bigelow.org; dysumner@ucdavis.edu; brittany.kruger@dri.edu; jonathan.eisen@gmail.com; ebecraft@gmail.com; twoyke@lbl.gov; rmbowers@lbl.gov; jspear@mines.edu; fschulz@lbl.gov; tkieft@nmt.edu; vheerde@ufs.ac.za; maglau@princeton.edu; joshua.sackett@dri.edu; paul.van.der.wielen@kwrwater.nl; ruhl.ilona@gmail.com; gmjones@ucalgary.ca; jbeam@bigelow.org; dongyingwu1@gmail.com; jnb636@cornell.edu; ctrivedi@alumni.mines.edu; michael.pester@dsmz.de; carrs@hartwick.edu	Jessica Jarett; Christy Grettenberger; Brian Hedlund; Memory Tekere; Mostafa Elshahed; Peter Dunfield; Rachel Harris; Steven Hallam; rachel simister; Tullis Onstott; Andreas Teske; Cara R. Magnabosco; Sari Peura; Errol Cason; Moritz Buck; Nikolai Ravin; Ramunas Stepanauskas; Dawn Sumner; Brittany Kruger; Jonathan Eisen; Eric Becraft; Tanja Woyke; Robert Bowers; John Spear; Frederik Schulz; Thomas Kieft; Esta van Heerden; Maggie Lau; Joshua Sackett; Paul van der Wielen; Ilona Ruhl; Gareth Jones; Jake Beam; Dongying Wu; Julia Brown; Chris Trivedi; Michael Pester; Stephanie Carr	jkjarett@lbl.gov; pfdunfie@ucalgary.ca; rstepanauskas@bigelow.org	Jessica Jarett; Peter Dunfield; Ramunas Stepanauskas	CSP	2014	No	0				PRJNA375325	SAMN06343853			Illumina HiSeq 2500-1TB, PacBio RS, PacBio RS II	Level 1: Standard Draft	Complete	Metagenome	Environmental	Aquatic	Hot (42-90C)	Thermal springs	Acidic					No															1445	Canada: Banff	iron-sulfur acid spring	iron-sulfur acid spring	Canada	51.1699			-116.1578			4.19				2013/9/29	23 C		0											0	0	0	0	0	0	1411343834	2543380	1599090	11	731	851678267	60.3452	1409837481	99.89	0	0	2530507	99.49	12873	.51	1518	242	400	36	789	51	11355	0	0	0	2543380	100	-12873	-.51	0	0	0	0	0	0	0	0	0	0	1286872	50.6	0	0	1292345	50.81	0	0	509870	20.05	520870	20.48	2009637	79.01	871191	34.25	1659316	65.24	327171	12.86	2203336	86.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4323	0	7418	0	0	0	243	.01	12	0	242	5831999	250.99	242	0	68.82	1066080	1149095	1066080	1477	Unrestricted		0	0	0	0	0	0	
3300002230	*Microbiome	Permanent Draft	Marine microbial communities from the Baltic Sea examining degradability of arctic, terrigenous carbon compounds in the sea	Marine microbial communities from the Baltic Sea - M1t2 FKB2 (103N)	Karolinska Institutet	3300002230	Environmental	Aquatic	Marine	Oceanic	Unclassified	Marine microbial communities from the Baltic Sea examining degradability of arctic, terrigenous carbon compounds in the sea		0	0	0	28976	Ga0022196	Metagenome Analysis	Gp0084986	Gs0110183	2014-01-28		released per JGI data release policy			No	Yes	0	2019-11-01		Primary		daniel.herlemann@emu.ee	Daniel Herlemann	daniel.herlemann@emu.ee	Daniel P. Herlemann	daniel.herlemann@io-warnemuende.de, daniel.herlemann@emu.ee	Daniel Herlemann, Daniel P. Herlemann			No	0								Illumina HiSeq 2500		Complete	Metagenome	Environmental	Aquatic	Oceanic	Marine	Unclassified					No														1		Baltic Sea	Marine	Baltic Sea	Baltic Sea	58.133	NECS		10								10 C		0											0	0	0	0	0	0	240364684	1049039	983438	0	32	116014315	48.27	239984140	99.84	0	0	1046312	99.74	2727	.26	811	203	184	29	350	45	1916	0	0	0	294822	28.1	751490	71.64	0	0	0	0	0	0	0	0	0	0	365181	34.81	0	0	285744	27.24	0	0	230131	21.94	238508	22.74	807804	77	373626	35.62	672686	64.12	163840	15.62	882472	84.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4177	0	6393	0	0	0	0	0	0	25	79	3042590	101.02	89	79	45.09	0	0	0				0	0	0	0	0	0	
3300001320	*Microbiome	Permanent Draft	Permafrost and active layer microbial communities from McGill Arctic Research Station (MARS)	Permafrost active layer microbial communities from McGill Arctic Research Station, Canada - (A28-65cm)- 6 month illumina	University of Tennessee	3300001320	Environmental	Terrestrial	Soil	Unclassified	Permafrost	Permafrost and active layer microbial communities from McGill Arctic Research Station (MARS)		0	0	0	14512	Ga0011178	Metagenome Analysis	Gp0055459	Gs0083722	2013-05-01		released per JGI data release policy			No	Yes	0	2019-11-01		Primary		achauha1@utk.edu	Archana Chauhan	tullis@princeton.edu	Tullis Onstott	tullis@princeton.edu	Tullis Onstott			No	0								Illumina HiSeq 2000		Complete	Metagenome	Environmental	Terrestrial	Unclassified	Soil	Permafrost					No															176	Canada: Axel Heiberg Island, Nunavut	Permafrost	Permafrost active layer soil	Canada	79.26			-90.46										0											0	0	0	0	0	0	12063965	49512	44868	0	0	5722136	47.43	11973710	99.25	0	0	48930	98.82	582	1.18	340	14	110	0	216	0	242	0	0	0	13362	26.99	35568	71.84	0	0	0	0	0	0	0	0	0	0	16735	33.8	0	0	13252	26.77	0	0	8058	16.27	8355	16.87	40575	81.95	13630	27.53	35300	71.3	5249	10.6	43681	88.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2570	0	2573	0	0	0	0	0	0	0	0	0	4.98	4	0	3.39	0	0	0				0	0	0	0	0	0	
3300045129	*Microbiome	Draft	Ultra-acidic sulfur-rich Arctic ponds from Smoking Hills, Northwest Territories, Canada	Sediment microbial communites from ultra-acidic sulfur-rich Arctic pond from Smoking Hills, Northwest Territories, Canada - SH11	University of Calgary	3300045129	Environmental	Aquatic	Sediment	Unclassified	Unclassified	Ultra-acidic sulfur-rich Arctic ponds from Smoking Hills, Northwest Territories, Canada		0	0	IMG Annotation Pipeline v.5.0.23	252685	Ga0495008	Metagenome - Cell Enrichment	Gp0565874	Gs0154018	2021-04-29	SPAdes v. 3.12.0				Yes	No	0			Primary	dunfield, dunfieldlab, pphajek	dunfield.bio@gmail.com	Dunfield Laboratory	pfdunfie@ucalgary.ca	Peter Dunfield	pfdunfie@ucalgary.ca	Peter Dunfield			No	0								Illumina	Level 1: Standard Draft	Draft	Metagenome	Environmental	Aquatic	Unclassified	Sediment	Unclassified					No														1		Smoking Hills, Northwest Territories, Canada	Sediment	sediment from ultra-acidic sulfur-rich Arctic pond	Canada	69.66524327			-126.57943518			0				2018/12/7			0											0	0	0	0	0	0	184451886	396066	301504	0	568	96004873	52.05	184153339	99.84	0	0	393640	99.39	2426	.61	216	37	58	7	97	17	2210	0	0	0	173876	43.9	219764	55.49	0	0	0	0	0	0	0	0	0	0	161336	40.73	0	0	139112	35.12	23404	6	59670	15.07	60849	15.36	332791	84.02	99030	25	294610	74.38	36148	9.13	357492	90.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4440	0	6664	2255	0	0	0	0	0	0	42	4391711	40.49	37	42	16.42	0	0	0				0	0	0	0	0	0	
3300042874	*Microbiome	Permanent Draft	Sediment microbial communities from sulfidic stream in Frasassi Caves, Marche, Italy	Sediment microbial communities from sulfidic stream in Frasassi Caves, Marche, Italy - PC19_101	DOE Joint Genome Institute (JGI)	3300042874	Environmental	Terrestrial	Cave	Unclassified	Unclassified	Sediment microbial communities from sulfidic stream in Frasassi Caves, Marche, Italy		0	0	IMG Annotation Pipeline v.5.0.20	246727	Ga0451489	Metagenome Analysis	Gp0503304	Gs0149395	2021-01-12	metaspades v. 3.14.1	released based on JGI ITS			Yes	Yes	0	2021-03-13		Primary				haronson@usc.edu; jlm80@psu.edu; janamend@usc.edu	Heidi Aronson; Jennifer Macalady; Jan Amend	haronson@usc.edu	Heidi Aronson	CSP	2020	No	0				PRJNA710578	SAMN18248246			Illumina NovaSeq S4	Level 1: Standard Draft	Complete	Metagenome	Environmental	Terrestrial	Unclassified	Cave	Unclassified					No														400		Italy: Marche	Sediment	Sulfidic stream sediment from Pozzo dei Cristalli	Italy	43.4012			12.9656							2019/7/15			0											0	0	0	0	0	0	1719961273	2637649	1340837	76	1070	1018879858	59.24	1717053787	99.83	0	0	2617136	99.22	20513	.78	2268	393	718	4	1146	7	18245	0	0	0	1647364	62.46	969772	36.77	0	0	0	0	0	0	0	0	0	0	1571374	59.57	0	0	1563065	59.26	397516	15	570901	21.64	572572	21.71	2044564	77.51	980563	37.18	1636573	62.05	350100	13.27	2267036	85.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4602	0	7150	3242	0	0	0	0	0	0	413	4164555	457.51	442	413	89.74	0	1278365	1278374	506147	Restricted		286800960	198242437	69.12	42945380064	29684687254	17.26	
3300015079	*Microbiome	Permanent Draft	Metagenomes of Arctic soils	Arctic soil microbial communities from a glacier forefield, Storglaciaren, Tarfala, Sweden (Sample st-6b, vegetation/snow interface)	University of Bristol	3300015079	Environmental	Terrestrial	Soil	Glacier	Unclassified	Metagenomes of Arctic soils		0	0	IMG Annotation Pipeline v.4.14.7	122441	Ga0167657	Metagenome Analysis	Gp0191559	Gs0121480	2017-04-05	SPADES	released per Natalia: IMGSUPP-1553			Yes	Yes	0	2018-05-18		Primary		maisie.nash@bristol.ac.uk	Maisie Nash	maisie.nash@bristol.ac.uk; ama@envs.au.dk	Maisie Nash; Alexandre Magno Barbosa Anesio	maisie.nash@bristol.ac.uk; ama@envs.au.dk	Maisie Nash; Alexandre Magno Barbosa Anesio			Yes	0	29901729							Illumina HiSeq	Level 1: Standard Draft	Complete	Metagenome	Environmental	Terrestrial	Glacier	Soil	Unclassified					No														0	1103	Storglaci?ren, Tarfala, Sweden	Glacier forefield soil	Glacier forefield soil	Sweden	67.865505			16.714941			6.5				2014/7/1	15 C		0											0	0	0	0	0	0	96714442	210285	149134	4	10	60357126	62.41	96430734	99.71	0	0	208813	99.3	1472	.7	407	40	117	18	205	27	1065	0	0	0	210285	100	-1472	-.7	0	0	0	0	0	0	0	0	0	0	124735	59.32	0	0	115257	54.81	0	0	54325	25.83	55954	26.61	152859	72.69	89011	42.33	119802	56.97	34850	16.57	173963	82.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3518	0	4577	0	0	0	47	.02	3	6	29	3334980	34.96	33	29	12.44	0	0	0				0	0	0	0	0	0	
3300028765	*Microbiome	Permanent Draft	Peat permafrost microbial communities from Stordalen Mire near Abisko, Sweden	Peat permafrost microbial communities from Stordalen Mire near Abisko, Sweden - II_Bog_N2_2	DOE Joint Genome Institute (JGI)	3300028765	Environmental	Terrestrial	Soil	Peat	Bog	Peat permafrost microbial communities from Stordalen Mire near Abisko, Sweden		0	0	IMG Annotation Pipeline v.4.16.4	193521	Ga0302198	Metagenome Analysis	Gp0312900	Gs0134627	2018-08-09	spades v. 3.11.1				Yes	Yes	0	2018-10-08		Primary				saleska@email.arizona.edu; houghm@email.arizona.edu; ellen.dorrepaal@umu.se; blazewicz@llnl.gov; jchanton@fsu.edu; vrich@email.arizona.edu; malak.m.tfaily@gmail.com	Scott Saleska; Moira Hough; Ellen Dorrepaal; Steven Blazewicz; Jeffrey Chanton; Virginia Rich; Malak Tfaily	saleska@email.arizona.edu	Scott Saleska	CSP-EMSL	2018	No	0				PRJNA518355	SAMN10864369			Illumina NovaSeq	Level 1: Standard Draft	Complete	Metagenome	Environmental	Terrestrial	Peat	Soil	Bog					No														0		Sweden: Abisko, Stordalen Mire	bog	peat	Sweden	68.3532			19.0477							2016/11/2			0											0	0	0	0	0	0	1195818524	2352570	1676777	1	513	739802890	61.87	1194524390	99.89	0	0	2341825	99.54	10745	.46	1301	152	356	91	540	162	9444	0	0	0	1417546	60.26	924279	39.29	0	0	0	0	0	0	0	0	0	0	1221482	51.92	0	0	1207630	51.33	0	0	553748	23.54	566530	24.08	1775295	75.46	927056	39.41	1414769	60.14	350216	14.89	1991609	84.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4251	0	6995	0	0	0	0	0	0	99	229	5221914	281.65	260	229	90.12	1197109	1196961	1197109	503547	Unrestricted		0	0	0	0	0	0	
3300043119	*Microbiome	Permanent Draft	Methane metabolizing microbial communities from different methane-rich environments from various locations	Shale gas microbial communities from Fort St. John, British Columbia, Canada - UGR 1-1	DOE Joint Genome Institute (JGI)	3300043119	Environmental	Terrestrial	Geologic	Unclassified	Unclassified	Methane metabolizing microbial communities from different methane-rich environments from various locations		0	0	IMG Annotation Pipeline v.5.0.23	249358	Ga0484790	Metagenome Analysis	Gp0406067	Gs0127566	2021-02-08	metaspades v. 3.14.1	released based on JGI ITS			Yes	Yes	0	2021-04-10		Reanalysis				rlsimister@gmail.com; sean.crowe@ubc.ca; shallam@interchange.ubc.ca	rachel simister; Sean Crowe; Steven Hallam	sean.crowe@ubc.ca	Sean Crowe	CSP	2017	No	0				PRJNA620674	SAMN14511273			Illumina NovaSeq	Level 1: Standard Draft	Complete	Metagenome	Environmental	Terrestrial	Unclassified	Geologic	Unclassified					No														0		Canada: British Columbia	shale gas	shale gas	Canada	56			-122							2015/10/8			0											0	0	0	0	0	0	208792468	385390	245411	10	133	104245590	49.93	208194274	99.71	0	0	381258	98.93	4132	1.07	627	111	159	39	250	68	3505	0	0	0	216713	56.23	164545	42.7	0	0	0	0	0	0	0	0	0	0	202682	52.59	0	0	188471	48.9	44722	12	84508	21.93	88902	23.07	292356	75.86	144321	37.45	236937	61.48	52337	13.58	328921	85.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4496	0	6904	2681	0	0	0	0	0	0	60	3479874	63.42	60	0	18.5	0	1307437	1241480	503042	Restricted		26698214	18872995	70.69	12265233348	8670306098	41.53	
3300035223	*Microbiome	Permanent Draft	Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling	Seawater microbial communities from the Northeast subarctic Pacific Ocean - P4_June_2010_1000m	DOE Joint Genome Institute (JGI)	3300035223	Environmental	Aquatic	Marine	Oceanic	Unclassified	Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling		0	0	IMG Annotation Pipeline v.5.0.3	212835	Ga0372821	Metagenome Analysis	Gp0397384	Gs0114292	2019-12-01	metaspades v. 3.13.0				Yes	Yes	0	2019-08-26		Primary				shallam@interchange.ubc.ca; ekujawinski@whoi.edu; mbhatia@ualberta.ca; klongnecker@whoi.edu	Steven Hallam; Elizabeth Kujawinski; Maya Bhatia; Krista Longnecker	shallam@interchange.ubc.ca	Steven Hallam	CSP	2015	No	0				PRJNA622127	SAMN14515361			Illumina NovaSeq	Level 1: Standard Draft	Complete	Metagenome	Environmental	Aquatic	Oceanic	Marine	Unclassified					No														1000		Northeast Pacific Ocean	Seawater	Seawater	Pacific Ocean	48.65			-126.6666							2010/6/1			0											0	0	0	0	0	0	434522953	1103180	896361	1	300	182317439	41.96	433387958	99.74	0	0	1094295	99.19	8885	.81	1359	169	408	55	652	75	7526	0	0	0	660630	59.88	433665	39.31	0	0	0	0	0	0	0	0	0	0	648472	58.78	0	0	542119	49.14	94755	9	306760	27.81	316202	28.66	778093	70.53	452409	41.01	641886	58.19	215234	19.51	879061	79.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4554	0	5213	2131	0	0	0	0	0	0	193	2251414	214.66	193	0	96.93	1229036	1228985	1229036	1658	Unrestricted		57040962	38094797	66.78	8545624369	5707193815	13.13	
3300011738	*Microbiome	Permanent Draft	Mine pit pond microbial communities from Vermont, USA	Mine pit pond microbial communities from Vermont, USA - 1M	University of Vermont	3300011738	Environmental	Aquatic	Non-marine Saline and Alkaline	Alkaline	Mine pit pond	Mine pit pond microbial communities from Vermont, USA		0	0	IMG Annotation Pipeline v.4.13.0	104475	Ga0120086	Metagenome Analysis	Gp0137476	Gs0118613	2016-11-20	Custom JGI assembly, Nielsen et. al.	released per Natalia: IMGSUPP-1553			Yes	Yes	0	2018-05-18		Primary										Yes	0	27896068	Environmental		PRJNA277916	SAMN03400197			Illumina HiSeq 2000		Complete	Metagenome	Environmental	Aquatic	Alkaline	Non-marine Saline and Alkaline	Mine pit pond					No																USA: Vermont	Mine pit pond	Asbestos mine pit pond water	USA	43.727094			-72.425964							2012/8/6			0			mine drainage metagenome								0	0	0	0	0	0	26682203	54046	36473	5	4	14334881	53.7245	26597716	99.68	0	0	53565	99.11	481	.89	71	11	19	1	35	5	410	0	0	0	54046	100	-481	-.89	0	0	0	0	0	0	0	0	0	0	33184	61.4	0	0	31169	57.67	0	0	18460	34.16	18774	34.74	34791	64.37	28278	52.32	25287	46.79	12246	22.66	41319	76.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2675	0	3252	0	0	0	111	.21	6	10	13	2052477	14.35	14	13	4.8	0	0	0				0	0	0	0	0	0	
2199352031	*Microbiome	Permanent Draft	Speleothem and rock wall surfaces microbial communities from Kartchner Caverns, Benson, Arizona, USA	Cave microbial community (Speleothem B)	Arizona Genomics Institute	2199352031	Environmental	Terrestrial	Rock-dwelling (subaerial biofilms)	Unclassified	Unclassified	Speleothem and rock wall surfaces microbial communities from Kartchner Caverns, Benson, Arizona, USA		0	0	0	5952	Ga0011321	Metagenome Analysis	Gp0053926	Gs0047522	2011-09-10	Newbler	released per JGI data release policy	NSF		No	Yes	0	2019-11-01		Primary		Ioanna.Pagani@thermofisher.com	Ioanna Pagani	moo@email.arizona.edu	Marian Ortiz	moo@email.arizona.edu	Marian Ortiz			No	0								454 GS FLX Titanium		Complete	Metagenome	Environmental	Terrestrial	Unclassified	Rock-dwelling (subaerial biofilms)	Unclassified					No																USA: Arizona	Speleothem and rock wall surfaces	DNA was isolated from swab samples taken from the surface of a calcite speleothem using the FastDNA Spin Kit for soils (MP Biomedicals)	USA	31.837801			-110.350292										0											0	0	0	0	0	0	181900666	529910	450402	1	61	113578604	62.44	181551604	99.81	0	0	527210	99.49	2700	.51	515	66	136	0	313	0	2185	0	0	0	247415	46.69	279795	52.8	0	0	142088	26.81	0	0	0	0	0	0	228371	43.1	0	0	209820	39.6	0	0	85058	16.05	89704	16.93	437506	82.56	137929	26.03	389281	73.46	61294	11.57	465916	87.92	0	0	0	0	0	0	0	0	107103	20.21	56620	10.68	0	0	0	0	0	0	3927	0	5192	1710	0	0	0	0	0	0	48	3789597	52.1	48	0	22.49	0	0	0				0	0	0	0	0	0	
3300012982	*Microbiome	Permanent Draft	Weathered mine tailings microbial communities from Hibbing, Minnesota, USA	Weathered mine tailings microbial communities from Hibbing, Minnesota, USA - DCWfield	University of Minnesota - Twin Cities	3300012982	Environmental	Terrestrial	Geologic	Mine	Unclassified	Weathered mine tailings microbial communities from Hibbing, Minnesota, USA		0	0	IMG Annotation Pipeline v.4.14.3	109791	Ga0168317	Metagenome Analysis	Gp0194005	Gs0127468	2017-01-10	metaSPAdes	released by JGI data releasing policy			Yes	Yes	0	2020-03-03		Primary		daniel.s.jones@nmt.edu	Daniel Jones	daniel.s.jones@nmt.edu	Daniel Jones	daniel.s.jones@nmt.edu	Daniel Jones			No	0								Illumina HiSeq		Complete	Metagenome	Environmental	Terrestrial	Mine	Geologic	Unclassified					No																Hibbing, MN, USA	Weathered mine tailings	Field weathering experiment		47.432362			-92.940835										0											0	0	0	0	0	0	218934972	314971	139266	3	166	135031969	61.68	218599856	99.85	0	0	312480	99.21	2491	.79	253	53	75	1	122	2	2238	0	0	0	314971	100	-2491	-.79	0	0	0	0	0	0	0	0	0	0	186082	59.08	0	0	186989	59.37	0	0	70502	22.38	71112	22.58	241368	76.63	120180	38.16	192300	61.05	44444	14.11	268036	85.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3918	0	5459	0	0	0	0	0	0	0	44	4975794	46.86	46	44	10.28	0	0	0				0	0	0	0	0	0	
3300026217	*Microbiome	Permanent Draft	Permafrost soil microbial communities from the Arctic, to analyse light accelerated degradation of dissolved organic matter (DOM)	Permafrost soil microbial communities from the Arctic, to analyse light accelerated degradation of dissolved organic matter (DOM) - Organic soil replicate 1 DNA2013-045 (SPAdes)	DOE Joint Genome Institute (JGI)	3300026217	Environmental	Terrestrial	Soil	Wetlands	Permafrost	Permafrost soil microbial communities from the Arctic, to analyse light accelerated degradation of dissolved organic matter (DOM)		0	0	IMG Annotation Pipeline v.4.16.2	185795	Ga0209871	Metagenome Analysis	Gp0111276	Gs0114298	2018-04-17	spades v. 3.11.1				Yes	Yes	0	2018-06-16		Reanalysis				bcrump@coas.oregonstate.edu; rmcory@umich.edu	Byron Crump; Rose Merin Cory	bcrump@coas.oregonstate.edu	Byron Crump	CSP-EMSL	2015	No	0				PRJNA365644	SAMN06264825			Illumina HiSeq 2500-1TB	Level 1: Standard Draft	Complete	Metagenome	Environmental	Terrestrial	Wetlands	Soil	Permafrost					No														0	0	USA: Alaska	Permafrost soil	soil	USA	68.6139			-149.3145							2013/6/20			0											0	0	0	0	0	0	323303379	876127	745620	3	103	198518064	61.4	322834654	99.86	0	0	873042	99.65	3085	.35	717	54	218	20	399	26	2368	0	0	0	469121	53.54	403921	46.1	0	0	0	0	0	0	0	0	0	0	398924	45.53	0	0	370541	42.29	0	0	172891	19.73	172925	19.74	700117	79.91	288055	32.88	584987	66.77	109154	12.46	763888	87.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3907	0	5726	0	0	0	0	0	0	0	71	4553568	73.06	69	71	31.3	1058768	1166387	1058768	1782	Unrestricted		0	0	0	0	0	0	
